user_id,total_questions,avg_time_spent,total_sessions,most_common_answer
u100738,30,24799.866666666665,16,d
u100739,7,23571.285714285714,5,a
u10074,1876,20655.633795309168,1498,b
u100740,1,21000.0,1,d
u100741,30,7766.533333333334,16,a
u100742,7,20999.85714285714,5,b
u100743,114,15245.578947368422,100,b
u100744,40,22399.9,26,a
u100745,30,26066.5,16,b
u100746,2,22500.0,2,b
u100747,4,22500.0,4,c
u100748,4,19000.0,4,b
u100749,244,24118.819672131147,204,b
u10075,2936,28386.1045640327,2330,a
u100750,30,13766.5,16,b
u100751,30,33366.6,16,c
u100752,485,27967.02474226804,272,c
u100753,40,22649.9,26,a
u100754,4,18500.0,4,b
u100755,64,45843.703125,32,a
u100756,10,24399.7,6,a
u100757,4,20500.0,4,b
u100758,4,20250.0,4,d
u100759,50,26899.88,36,a
u10076,3865,34098.576972833114,3849,b
u100760,30,19466.466666666667,16,b
u100761,30,20633.166666666668,16,a
u100762,30,10433.2,16,a
u100763,132,26265.113636363636,113,c
u100764,40,19599.9,26,b
u100765,1637,29692.108735491754,908,c
u100766,50,25999.88,36,a
u100767,30,3333.2,16,b
u100768,30,23466.566666666666,16,a
u100769,10,23799.8,6,b
u10077,127,24015.748031496063,126,b
u100770,1,13000.0,1,b
u100771,50,20600.0,36,b
u100772,30,4666.5,16,d
u100773,30,38500.0,16,a
u100774,4,20000.0,4,c
u100775,30,3033.2,16,b
u100776,10,23899.9,6,a
u100777,40,25374.9,26,b
u100778,30,37999.833333333336,16,c
u100779,54,31814.703703703704,39,c
u100780,34,18352.823529411766,20,b
u100781,7,15714.142857142857,5,b
u100782,43,27627.81395348837,29,a
u100783,36,14972.111111111111,22,b
u100784,1035,33775.78743961352,720,a
u100785,96,40041.625,79,b
u100786,30,29366.533333333333,16,b
u100787,43,27511.511627906977,29,c
u100788,759,21330.691699604744,742,b
u100789,50,24419.9,36,b
u10079,3261,32094.111008892978,2935,b
u100790,30,31299.866666666665,16,d
u100791,4,18000.0,4,b
u100792,96,21260.354166666668,82,b
u100793,485,17134.01649484536,466,b
u100794,4,21500.0,4,a
u100795,109,23229.302752293577,58,c
u100796,412,15046.101941747573,391,b
u100797,10,17699.9,6,b
u100798,3,20333.333333333332,3,b
u100799,30,26233.266666666666,16,c
u1008,537,40942.19739292365,352,a
u10080,6,21333.333333333332,6,c
u100800,30,24533.2,16,b
u100801,1,20000.0,1,b
u100802,4,16500.0,4,c
u100803,30,42633.26666666667,16,b
u100804,162,20216.01851851852,147,b
u100805,4,18750.0,4,b
u100806,50,14259.86,36,a
u100807,30,37133.23333333333,16,d
u100808,45,32177.733333333334,31,a
u100809,4,22750.0,4,b
u10081,29,18034.48275862069,29,c
u100810,35,23485.6,21,b
u100811,1907,22275.217619297324,1580,a
u100812,4,23500.0,4,a
u100813,30,22099.766666666666,16,a
u100814,4,18000.0,4,d
u100815,4,22250.0,4,b
u100816,50,21779.98,36,a
u100817,4,20750.0,4,c
u100818,30,15499.833333333334,16,c
u100819,1334,26758.61544227886,1216,c
u10082,10,22900.0,10,c
u100820,529,19115.2381852552,373,b
u100821,30,34766.53333333333,16,a
u100822,40,23049.9,26,d
u100823,30,21199.933333333334,16,a
u100824,127,17590.527559055117,112,c
u100825,70,21399.942857142858,56,b
u100826,100,23639.97,86,b
u100827,40,24724.825,26,a
u100828,232,23496.775862068964,120,c
u100829,336,30178.5625,317,c
u10083,369,19387.533875338755,355,b
u100830,40,36924.9,26,a
u100831,30,14133.233333333334,16,a
u100832,30,7066.666666666667,16,c
u100833,60,18383.233333333334,46,a
u100834,10,19599.9,6,a
u100835,10,19899.8,6,d
u100836,30,34866.566666666666,16,d
u100837,30,15199.933333333332,16,a
u100838,30,19399.866666666665,16,c
u100839,70,22285.685714285715,56,a
u10084,7,28571.428571428572,7,c
u100840,52,23788.384615384617,38,a
u100841,30,31766.433333333334,16,c
u100842,42,25714.190476190477,27,a
u100843,7,28571.428571428572,5,a
u100844,13,16000.076923076924,7,b
u100845,7,23000.0,5,b
u100846,1858,29850.278256189453,1139,b
u100847,581,32554.2082616179,564,b
u100848,3,18666.666666666668,3,b
u100849,30,37633.166666666664,16,c
u10085,521,57121.88099808061,207,c
u100850,60,25499.9,46,b
u100851,4,23500.0,4,b
u100852,30,29299.866666666665,16,a
u100853,4,22000.0,4,b
u100854,257,28070.019455252917,185,b
u100855,147,26911.482993197278,122,b
u100856,40,20949.9,26,a
u100857,30,40266.63333333333,16,d
u100858,30,22799.833333333332,16,d
u100859,1073,29073.534016775397,775,b
u10086,104,38951.92307692308,89,b
u100860,2,18500.0,2,b
u100861,94,29510.58510638298,64,a
u100862,41,32048.756097560974,27,b
u100863,30,12633.066666666668,16,c
u100864,4,22000.0,4,a
u100865,4,23000.0,4,b
u100866,526,30661.572243346007,358,c
u100867,30,17866.633333333335,16,b
u100868,30,18433.133333333335,16,c
u100869,178,23983.14606741573,163,b
u10087,302,54430.44701986755,171,a
u100870,42,26404.666666666668,28,b
u100871,30,12133.3,16,b
u100872,7,21142.714285714286,5,a
u100873,286,19727.213286713286,222,a
u100874,32,7593.625,18,b
u100875,1927,17534.48624805397,1101,a
u100876,180,16711.105555555554,166,b
u100877,55,26927.18181818182,25,d
u100878,33,23302.878787878788,19,a
u100879,30,26966.566666666666,16,c
u10088,757,15431.968295904888,746,b
u100880,2,24500.0,2,b
u100881,30,24666.566666666666,16,b
u100882,30,38699.76666666667,16,b
u100883,187,31582.802139037434,128,b
u100884,10,26799.8,6,a
u100885,50,21219.98,36,a
u100886,30,12866.566666666668,16,b
u100887,40,28574.925,25,a
u100888,2,15000.0,2,b
u100889,128,21343.734375,114,b
u10089,604,31721.854304635763,602,a
u100890,130,28284.56923076923,116,b
u100891,10,16499.8,6,c
u100892,30,26233.133333333335,16,b
u100893,135,13585.155555555555,121,b
u100894,80,22074.9625,66,c
u100895,40,37499.875,26,a
u100896,1,19000.0,1,b
u100897,32,14937.40625,18,a
u100898,78,26500.0,62,b
u100899,4,21000.0,4,b
u1009,125,21191.944,103,c
u10090,1371,23657.174325309992,1262,a
u100900,60,43966.6,46,b
u100901,4509,19499.119760479043,3274,a
u100902,30,14499.866666666667,16,a
u100903,30,5033.333333333333,16,c
u100904,30,32766.6,16,a
u100905,280,24474.985714285714,254,b
u100906,40,23224.9,26,b
u100907,3,20000.0,3,a
u100908,30,30133.266666666666,16,b
u100909,43,42720.86046511628,37,a
u10091,292,21917.80821917808,292,b
u100910,30,21099.8,16,a
u100911,234,20811.957264957266,219,c
u100912,355,19205.535211267605,289,b
u100913,30,28099.8,16,b
u100914,52,25980.69230769231,38,a
u100915,37,42405.24324324324,22,b
u100916,10,17999.7,6,c
u100917,30,27499.9,16,d
u100918,2,22500.0,2,b
u100919,30,18966.633333333335,16,c
u10092,776,28703.563144329895,662,a
u100920,30,27799.866666666665,16,b
u100921,30,20966.6,16,d
u100922,406,18948.258620689656,305,a
u100923,30,28899.933333333334,16,b
u100924,30,14499.766666666666,16,a
u100925,50,17099.88,36,c
u100926,30,24633.166666666668,16,b
u100927,436,21885.30504587156,419,c
u100928,567,18165.72134038801,440,b
u100929,33,26545.363636363636,19,b
u100930,64,30499.90625,50,b
u100931,58,25275.775862068964,44,a
u100932,30,19399.9,16,c
u100933,916,28138.56331877729,506,b
u100934,30,26833.133333333335,16,d
u100935,4,21750.0,4,d
u100936,30,34766.5,16,a
u100937,486,30001.973251028805,312,b
u100938,30,35133.13333333333,16,a
u100939,139,30740.96402877698,124,c
u10094,492,19349.583333333332,274,c
u100940,30,23033.3,16,c
u100941,60,23883.266666666666,46,c
u100942,248,24870.9435483871,225,a
u100943,1245,23832.1156626506,1112,b
u100944,30,25499.933333333334,16,a
u100945,311,29987.051446945337,192,c
u100946,230,17495.64347826087,216,c
u100947,30,40566.46666666667,16,c
u100948,2,19500.0,2,b
u100949,3847,16431.086041070965,2758,b
u10095,241,18593.360995850624,239,b
u100950,54,25462.90740740741,39,b
u100951,30,34966.53333333333,16,d
u100952,53,17056.509433962263,39,b
u100953,30,6899.933333333333,16,b
u100954,30,22533.133333333335,16,c
u100955,30,27966.6,16,b
u100956,30,19066.5,16,b
u100957,256,18023.421875,241,b
u100958,7,19142.571428571428,5,d
u100959,4,24000.0,4,a
u10096,6,24833.333333333332,6,a
u100960,30,7933.233333333334,16,a
u100961,30,28066.666666666668,16,b
u100962,30,33666.46666666667,16,b
u100963,30,11833.133333333333,16,b
u100964,56,23374.910714285714,42,b
u100965,30,30933.2,16,c
u100966,7,21571.428571428572,5,c
u100967,87,32149.35632183908,73,a
u100968,1908,27774.029874213837,1558,b
u100969,30,17266.566666666666,16,a
u10097,398,27899.5,261,a
u100970,3,18000.0,3,b
u100971,30,33033.2,16,a
u100972,48,43562.416666666664,34,d
u100973,30,10599.8,16,d
u100974,30,4433.3,16,a
u100975,30,14699.866666666667,16,b
u100976,40,23549.925,26,b
u100977,100,26249.95,86,b
u100978,50,23059.92,36,d
u100979,4,33000.0,4,b
u10098,7517,31933.736064919514,6785,a
u100980,30,12533.166666666666,16,a
u100981,30,25533.233333333334,16,d
u100982,30,36366.53333333333,16,d
u100983,142,21725.338028169015,127,a
u100984,30,10099.766666666666,16,b
u100985,3,23000.0,3,a
u100986,4,24750.0,4,b
u100987,2,18000.0,2,b
u100988,7,60142.857142857145,7,a
u100989,35,34542.77142857143,21,a
u10099,149,15751.677852348994,148,b
u100990,30,16333.166666666666,16,d
u100991,40,20049.875,26,c
u100992,1,25000.0,1,b
u100993,3,21666.666666666668,3,b
u100994,3,18666.666666666668,3,d
u100995,4,22000.0,4,c
u100996,30,19000.033333333333,16,a
u100997,40,30599.925,26,c
u100998,4,24000.0,4,b
u100999,40,20699.875,26,a
u101,7,44000.0,7,b
u1010,35,29600.0,29,a
u101000,2,22500.0,2,b
u101001,783,29284.72669220945,547,b
u101002,288,23145.82986111111,239,a
u101003,30,27133.233333333334,16,d
u101004,30,22766.5,16,d
u101005,114,31964.86842105263,99,a
u101006,72,26097.208333333332,58,c
u101007,30,15933.066666666668,16,c
u101008,10,26599.9,6,a
u101009,60,25349.933333333334,46,a
u10101,1696,23781.82900943396,1467,b
u101010,4,17500.0,4,d
u101011,30,33233.333333333336,16,b
u101012,2,27500.0,2,a
u101013,102,19039.166666666668,88,b
u101014,7,22999.85714285714,5,d
u101015,501,30035.932135728544,450,a
u101016,152,18651.29605263158,138,b
u101017,4,19750.0,4,b
u101018,30,23499.866666666665,16,b
u101019,30,24566.5,16,c
u10102,727,24327.372764786796,719,b
u101020,80,20637.4625,66,c
u101021,3,20000.0,3,b
u101022,30,26000.033333333333,16,a
u101023,13,20000.076923076922,7,d
u101024,2,18500.0,2,b
u101025,30,16699.733333333334,16,c
u101026,35,2685.7714285714287,21,a
u101027,30,25900.0,16,a
u101028,77,28337.714285714286,63,a
u101029,30,23399.866666666665,16,d
u10103,4502,44150.15259884496,4349,b
u101030,1,18000.0,1,b
u101031,32,10093.53125,18,c
u101032,104,22500.009615384617,78,b
u101033,3,22000.0,3,d
u101034,40,24749.85,26,b
u101035,1,15000.0,1,b
u101036,30,22699.966666666667,16,c
u101037,4,18750.0,4,d
u101038,30,21933.2,16,b
u101039,30,25633.133333333335,16,c
u10104,1119,35049.13672922252,763,b
u101040,1,19000.0,1,a
u101041,4,19250.0,4,b
u101042,7,18571.428571428572,5,b
u101043,7,18143.0,5,a
u101044,22,15681.727272727272,14,b
u101045,30,28499.9,16,b
u101046,30,22899.966666666667,16,b
u101047,4,21750.0,4,b
u101048,40,24799.95,26,a
u101049,30,1533.3333333333333,16,c
u10105,533,50163.16885553471,357,c
u101050,2,19000.0,2,b
u101051,1537,22846.06180871828,858,b
u101052,6,15833.333333333334,6,a
u101053,41,24414.60975609756,27,b
u101054,53,29716.867924528302,39,a
u101055,30,21333.333333333332,16,a
u101056,45,41422.177777777775,31,b
u101057,603,22397.885572139305,369,b
u101058,361,18426.57894736842,346,a
u101059,30,22433.4,16,b
u10106,217,31857.082949308755,147,c
u101060,190,31389.44210526316,117,a
u101061,90,24322.244444444445,76,c
u101062,834,20934.053956834534,809,b
u101063,4282,22911.22279308734,2964,b
u101064,30,36999.96666666667,16,b
u101065,297,21154.86531986532,283,a
u101066,70,21814.257142857143,56,a
u101067,4,18250.0,4,d
u101068,70,23628.542857142857,56,a
u101069,2,27500.0,2,b
u10107,10,28500.0,10,a
u101070,30,7166.666666666667,16,a
u101071,12867,21676.46071345302,7844,b
u101072,30,36866.666666666664,16,b
u101073,30,32266.533333333333,16,b
u101074,4,19250.0,4,d
u101075,30,16133.366666666667,16,a
u101076,50,20559.9,36,d
u101077,40,33274.95,26,d
u101078,40,20649.925,26,b
u101079,4,18750.0,4,a
u10108,6906,25677.769041413263,5596,b
u101080,3,21333.333333333332,3,a
u101081,4,20250.0,4,b
u101082,10,8199.9,6,b
u101083,30,21666.666666666668,16,a
u101084,1,17000.0,1,b
u101085,1,25000.0,1,a
u101086,30,9433.166666666666,16,b
u101087,31,20322.41935483871,17,b
u101088,30,18899.933333333334,16,c
u101089,30,18966.733333333334,16,b
u10109,2587,23095.86200231929,2500,b
u101090,30,17166.6,16,b
u101091,3,20333.333333333332,3,d
u101092,4,20250.0,4,c
u101093,4,18250.0,4,b
u101094,40,21524.925,26,b
u101095,373,21600.5254691689,357,c
u101096,339,20943.846607669617,244,b
u101097,265,34837.71698113208,175,b
u101098,30,11866.633333333333,16,a
u101099,30,24499.833333333332,16,b
u1011,598,33268.03678929766,457,b
u10110,27,40518.51851851852,27,d
u101100,50,19860.0,36,b
u101101,40,27249.975,26,c
u101102,31,38193.3870967742,17,d
u101103,40,27524.9,26,a
u101104,10,22899.6,6,b
u101105,30,26666.566666666666,16,b
u101106,1726,27546.319235225958,1352,b
u101107,291,30336.745704467354,244,b
u101108,3,18333.333333333332,3,a
u101109,70,23899.914285714287,56,c
u10111,2000,28076.953,1556,b
u101110,30,20099.833333333332,16,a
u101111,194,32201.0412371134,176,b
u101112,501,19257.453093812375,417,a
u101113,956,24117.13912133891,854,b
u101114,5278,24301.248957938613,4487,b
u101115,773,24579.476067270374,529,a
u101116,335,28823.86865671642,306,c
u101117,30,18699.933333333334,16,a
u101118,101,90524.71287128713,86,a
u101119,30,28599.933333333334,16,b
u10112,389,21722.365038560412,379,b
u101120,1,18000.0,1,d
u101121,60,26849.883333333335,46,c
u101122,30,26866.6,16,c
u101123,10,17900.1,6,a
u101124,30,21466.5,16,d
u101125,82,30719.451219512193,67,b
u101126,65,13446.107692307693,51,a
u101127,30,27266.566666666666,16,c
u101128,1,18000.0,1,a
u101129,13,13307.846153846154,7,d
u10113,194,24293.81443298969,193,a
u101130,13,15153.538461538461,7,c
u101131,30,14299.866666666667,16,b
u101132,30,2800.1,16,c
u101133,30,27466.5,16,c
u101134,30,82699.96666666666,16,b
u101135,4,17750.0,4,a
u101136,85,26117.6,68,c
u101137,2,26000.0,2,b
u101138,30,40333.23333333333,16,a
u101139,30,62266.73333333333,16,a
u10114,1941,20916.52395672334,1866,b
u101140,10102,43943.745693922,7892,b
u101141,3,15000.0,3,a
u101142,51,40176.43137254902,36,c
u101143,417,42011.97601918465,364,b
u101144,30,25833.133333333335,16,d
u101145,25,20359.72,15,c
u101146,50,23379.94,36,b
u101147,4,27500.0,4,b
u101148,3,16666.666666666668,3,b
u101149,30,35366.73333333333,16,a
u10115,107,26000.0,106,b
u101150,32,26593.75,18,c
u101151,30,21099.833333333332,16,b
u101152,30,20233.166666666668,16,a
u101153,135,24318.437037037038,95,b
u101154,987,20019.248226950356,894,b
u101155,40,20599.875,26,a
u101156,35,23228.457142857143,21,c
u101157,25,35159.96,23,c
u101158,30,22833.266666666666,16,b
u101159,3,31666.666666666668,3,d
u10116,85,35976.470588235294,70,c
u101160,30,26566.566666666666,16,b
u101161,30,18933.133333333335,16,b
u101162,7,37285.857142857145,5,a
u101163,690,20502.88695652174,659,a
u101164,30,12899.933333333332,16,b
u101165,40,31074.85,26,a
u101166,18,17499.61111111111,10,b
u101167,30,26099.9,16,b
u101168,30,18433.333333333332,16,d
u101169,40,25374.875,26,b
u101170,30,39033.333333333336,16,a
u101171,62,27064.435483870966,48,b
u101172,10,6799.9,6,a
u101173,30,28333.2,16,c
u101174,30,43833.26666666667,16,c
u101175,4,17500.0,4,b
u101176,808,24268.560643564357,794,b
u101177,755,11406.615894039734,739,a
u101178,50,35019.92,21,b
u101179,1,24000.0,1,b
u10118,7,20714.285714285714,7,c
u101180,40,28950.05,26,a
u101181,30,34866.53333333333,16,d
u101182,157,16178.331210191083,143,b
u101183,30,25733.233333333334,16,d
u101184,4,24250.0,4,b
u101185,3,17333.333333333332,3,d
u101186,66,23302.954545454544,52,b
u101187,4,20750.0,4,b
u101188,30,27699.833333333332,16,b
u101189,30,28366.533333333333,16,a
u10119,11,19272.727272727272,11,a
u101190,30,26166.533333333333,16,b
u101191,33,43515.06060606061,27,c
u101192,60,26016.6,46,a
u101193,30,19133.3,16,c
u101194,37,23972.891891891893,23,c
u101195,4,19750.0,4,a
u101196,147,27074.802721088436,132,a
u101197,4,24250.0,4,a
u101198,30,28933.233333333334,16,d
u101199,1,21000.0,1,b
u1012,2647,31039.56554590102,1642,b
u10120,498,21327.192771084337,325,b
u101200,30,29699.8,16,c
u101201,30,17499.933333333334,16,b
u101202,125,26991.976,108,b
u101203,88,17374.954545454544,74,c
u101204,30,14699.933333333332,16,d
u101205,52,27961.48076923077,38,b
u101206,2,22000.0,2,b
u101207,100,32979.91,62,b
u101208,4,19500.0,4,b
u101209,40,18625.05,26,b
u10121,580,26325.803448275863,475,a
u101210,531,26951.0,469,b
u101211,30,26533.133333333335,16,a
u101212,51,22294.058823529413,37,b
u101213,705,27232.621276595746,453,a
u101214,4,16750.0,4,b
u101215,10,14700.0,10,d
u101216,4,19750.0,4,b
u101217,3,49333.333333333336,3,b
u101218,2608,22789.486963190186,1890,b
u101219,40,21724.85,26,b
u10122,614,29247.55700325733,609,a
u101220,3,18000.0,3,a
u101221,352,16786.914772727272,334,c
u101222,2,23000.0,2,d
u101223,30,30066.533333333333,16,d
u101224,30,34899.933333333334,16,a
u101225,30,29033.333333333332,16,c
u101226,1138,28727.17223198594,654,b
u101227,3,23666.666666666668,3,d
u101228,3,18000.0,3,a
u101229,48,31604.020833333332,25,b
u10123,5145,20754.124198250727,5029,b
u101230,31,29870.8064516129,17,a
u101231,72,18166.597222222223,58,a
u101232,70,30828.5,56,b
u101233,50,21719.92,36,a
u101234,215,23548.818604651162,200,b
u101235,30,33299.833333333336,16,a
u101236,7,29571.571428571428,5,a
u101237,1415,34866.727915194344,893,b
u101238,4,24500.0,4,b
u101239,30,3266.4333333333334,16,b
u10124,3853,27243.703867116532,3710,b
u101240,10,34700.2,6,b
u101241,3076,38363.04388816645,1632,b
u101242,3,15666.666666666666,3,c
u101243,42,27333.309523809523,28,b
u101244,7,27143.0,5,b
u101245,30,25599.966666666667,16,d
u101246,30,19166.433333333334,16,b
u101247,30,25333.233333333334,16,a
u101248,30,26399.766666666666,16,b
u101249,10,23599.7,6,a
u10125,363,21261.699724517905,348,a
u101250,170,21970.58823529412,170,a
u101251,59,37508.50847457627,39,b
u101252,70,17871.342857142856,56,a
u101253,4,18500.0,4,b
u101254,7,31571.285714285714,5,a
u101255,114,11429.780701754386,100,b
u101256,100,25089.95,86,a
u101257,30,19999.8,16,b
u101258,224,20959.816964285714,210,b
u101259,30,12166.533333333333,16,b
u10126,639,42611.76995305164,346,b
u101260,94,19138.27659574468,79,c
u101261,40,19749.95,26,a
u101262,434,20299.488479262673,325,b
u101263,30,28633.366666666665,16,d
u101264,50,15339.92,36,b
u101265,1,18000.0,1,b
u101266,30,38199.86666666667,16,d
u101267,30,13933.233333333334,16,b
u101268,7,21285.85714285714,5,a
u101269,31,38129.032258064515,17,d
u10127,40,31074.925,26,c
u101270,30,5400.033333333334,16,a
u101271,4,23750.0,4,c
u101272,30,25533.2,16,a
u101273,4,22500.0,4,c
u101274,4,29000.0,4,a
u101275,1,17000.0,1,b
u101276,30,50266.63333333333,16,a
u101277,7,25571.428571428572,5,b
u101278,30,35899.96666666667,16,a
u101279,3,21333.333333333332,3,d
u10128,891,39945.965207631874,484,b
u101280,70,23557.085714285713,56,c
u101281,30,27133.266666666666,16,a
u101282,40,26224.95,26,a
u101283,30,37233.166666666664,16,c
u101284,60,25716.566666666666,46,b
u101285,3,22333.333333333332,3,c
u101286,40,20524.925,26,a
u101287,97,25876.22680412371,80,a
u101288,4,19500.0,4,b
u101289,70,27514.22857142857,56,a
u10129,396,35083.85858585859,167,b
u101290,3,18666.666666666668,3,d
u101291,30,23333.166666666668,16,b
u101292,864,26079.784722222223,439,b
u101293,30,29699.966666666667,16,b
u101294,13,21153.53846153846,7,b
u101295,4,20000.0,4,b
u101297,90,20599.966666666667,76,b
u101298,30,35966.53333333333,16,a
u101299,3,22666.666666666668,3,b
u1013,395,29453.063291139242,235,a
u10130,6,26666.666666666668,6,a
u101300,40,27249.8,26,b
u101301,1786,19537.13157894737,1084,b
u101302,30,22733.266666666666,16,b
u101303,40,39624.95,26,a
u101304,95,26505.21052631579,81,b
u101305,7,21142.85714285714,5,a
u101306,13,25307.615384615383,7,b
u101307,4,19000.0,4,b
u101308,122,23852.409836065573,107,b
u101309,30,55233.26666666667,16,c
u10131,3999,33369.515628907226,2815,b
u101310,30,20499.933333333334,16,b
u101311,3,26333.333333333332,3,d
u101312,40,16299.875,26,b
u101313,4539,16320.555188367482,4523,b
u101314,4,20000.0,4,b
u101315,65,18276.876923076925,51,b
